"","129466521","129466555","129466575","129466581","129466612","129466662","129466684","129466686","129466691","129466700","129466706","129466711","129466721","129466737","129466741","129466744","129466751","129466758","129466760","129466762","129466778","129466784","129466794","129466802","129466806","129466808","129466836","129466872","129466887","129466890","129466894","129466904","129466908","129466920","129466929","129466941","129466944","129466950","129466964","129466967","129466972","129466975","129466982","129466990","129467008","129467011","129467014","129467017","129467030","129467033","129467038","129467042","129467046","129467057","129467066","129467073","129467084","129467090","129467092","129467094","129467099","129467105","129467111","129467113","129467115","129467140","129467146","129467151","129467163","129467170","129467173","129467182","129467191","129467197","129467203","129467205","129467210","129467229","129467231","129467242","129467249","129467254","129467257","129467261","129467271","129467273","129467278","129467283","129467289","129467310","129467315","129467321","129467331","129467344","129467349","129467361","129467377","129467388","129467391","129467394","129467406","129467427","129467431","129467444","129467482","129467509","129467531","129467538","129467545","129467587","129467594","129467633","129467668","129467670","129467829"
"127068",100,27.2727272727273,26.0869565217391,92,94.7368421052632,95,8,8.33333333333333,10,30.4347826086957,20.8333333333333,13.0434782608696,5,13.6363636363636,4.34782608695652,0,0,8.69565217391304,4.16666666666667,0,0,0,4.16666666666667,5,0,0,0,0,0,0,5,0,4.76190476190476,0,0,0,4.54545454545455,18.75,0,0,0,0,0,0,0,4.76190476190476,9.52380952380952,6.25,0,0,0,0,0,0,9.09090909090909,10,6.66666666666667,0,4.34782608695652,4.34782608695652,0,0,0,0,4.34782608695652,0,0,0,8.69565217391304,0,0,0,4.54545454545455,4.54545454545455,0,0,0,4.76190476190476,0,0,0,4.76190476190476,8.69565217391304,4.76190476190476,0,0,8.33333333333333,4.34782608695652,4.54545454545455,0,0,8.33333333333333,16.6666666666667,5.88235294117647,4.16666666666667,0,20.8333333333333,10.5263157894737,10.5263157894737,20,62.5,4.34782608695652,4.34782608695652,15,13.6363636363636,90,72.7272727272727,82.6086956521739,18.75,0,11.1111111111111,78.2608695652174,90.4761904761905,89.4736842105263,72.2222222222222
"127160",100,31.25,21.0526315789474,94.1176470588235,100,81.8181818181818,27.7777777777778,23.5294117647059,27.2727272727273,38.8888888888889,52.9411764705882,5.88235294117647,0,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,11.7647058823529,0,6.25,0,0,0,13.3333333333333,0,5.88235294117647,10,0,0,6.25,0,0,7.14285714285714,0,0,0,0,0,0,0,0,0,0,8.33333333333333,16.6666666666667,8.33333333333333,0,0,0,0,0,0,0,0,0,0,11.1111111111111,0,0,0,6.25,5.88235294117647,13.3333333333333,0,0,15.3846153846154,0,6.66666666666667,0,5.55555555555556,0,0,6.25,0,6.25,0,5.55555555555556,20,6.25,0,0,0,7.14285714285714,5.88235294117647,0,0,6.25,0,23.5294117647059,0,0,5.88235294117647,21.0526315789474,11.7647058823529,88.8888888888889,70.5882352941177,93.3333333333333,72.7272727272727,0,15.3846153846154,20,25,12.5,41.1764705882353
"127440",69.6969696969697,29.0322580645161,40.625,41.9354838709677,52,38.4615384615385,3.125,6.25,12.9032258064516,12.5,6.06060606060606,8.57142857142857,3.7037037037037,3.57142857142857,6.66666666666667,6.45161290322581,0,3.125,3.125,0,0,0,3.33333333333333,0,0,0,3.33333333333333,0,0,0,0,3.57142857142857,3.44827586206897,0,3.33333333333333,0,3.33333333333333,8.33333333333333,0,0,3.03030303030303,0,3.125,3.2258064516129,3.2258064516129,0,3.33333333333333,11.5384615384615,0,3.125,3.33333333333333,0,0,0,5.55555555555556,11.1111111111111,7.69230769230769,0,0,0,0,0,0,2.85714285714286,0,0,2.85714285714286,3.33333333333333,3.33333333333333,5.55555555555556,5.71428571428571,3.2258064516129,0,2.85714285714286,2.85714285714286,0,0,0,0,12.1212121212121,2.63157894736842,0,5.55555555555556,0,5.88235294117647,2.94117647058824,0,2.85714285714286,0,5.40540540540541,8.33333333333333,9.09090909090909,6.66666666666667,3.57142857142857,0,0,8.82352941176471,8.57142857142857,11.1111111111111,19.2307692307692,6.25,3.57142857142857,0,13.7931034482759,6.66666666666667,79.3103448275862,64.2857142857143,85.7142857142857,76.9230769230769,20,25,29.0322580645161,36.6666666666667,25,70
"134198",83.3333333333333,75,66.6666666666667,83.3333333333333,40,100,28.5714285714286,40,66.6666666666667,16.6666666666667,50,14.2857142857143,16.6666666666667,16.6666666666667,0,28.5714285714286,0,0,12.5,0,0,0,0,0,0,0,0,0,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,0,0,0,0,16.6666666666667,0,0,16.6666666666667,50,0,20,14.2857142857143,0,0,0,0,25,0,0,20,0,0,0,40,0,0,0,0,0,20,0,0,0,0,0,0,25,0,20,25,20,0,25,0,0,0,0,0,16.6666666666667,50,33.3333333333333,66.6666666666667,50,0,60,25,0,0,0,40,25,40,50,11.1111111111111,66.6666666666667,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667
"135004",83.3333333333333,83.3333333333333,53.8461538461538,90.9090909090909,90,63.6363636363636,53.8461538461538,54.5454545454545,50,70,66.6666666666667,33.3333333333333,9.09090909090909,18.1818181818182,9.09090909090909,7.69230769230769,8.33333333333333,8.33333333333333,16.6666666666667,25,10,0,8.33333333333333,8.33333333333333,16.6666666666667,10,7.69230769230769,0,0,0,8.33333333333333,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,9.09090909090909,8.33333333333333,0,11.1111111111111,0,22.2222222222222,11.1111111111111,0,0,0,0,9.09090909090909,27.2727272727273,0,0,7.69230769230769,0,20,0,0,0,28.5714285714286,8.33333333333333,9.09090909090909,9.09090909090909,8.33333333333333,28.5714285714286,0,0,0,18.1818181818182,9.09090909090909,7.69230769230769,0,9.09090909090909,8.33333333333333,8.33333333333333,0,12.5,25,7.14285714285714,0,14.2857142857143,0,9.09090909090909,9.09090909090909,8.33333333333333,16.6666666666667,20,22.2222222222222,11.1111111111111,10,0,25,11.1111111111111,40,70,80,63.6363636363636,75,50,54.5454545454545,45.4545454545455,50,72.7272727272727
"141288",100,87.5,100,100,83.3333333333333,100,100,75,100,50,28.5714285714286,14.2857142857143,0,33.3333333333333,42.8571428571429,28.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,0,0,14.2857142857143,14.2857142857143,0,0,0,0,85.7142857142857,71.4285714285714,100,71.4285714285714,33.3333333333333,33.3333333333333,62.5,16.6666666666667,37.5,100
"141946",100,100,92.8571428571429,100,66.6666666666667,81.25,57.1428571428571,53.8461538461538,83.3333333333333,86.6666666666667,57.1428571428571,42.8571428571429,8.33333333333333,6.66666666666667,6.25,6.66666666666667,25,21.4285714285714,20,21.4285714285714,16.6666666666667,7.14285714285714,7.14285714285714,7.14285714285714,20,26.6666666666667,9.09090909090909,9.09090909090909,0,0,8.33333333333333,9.09090909090909,14.2857142857143,10,41.6666666666667,20,9.09090909090909,22.2222222222222,18.1818181818182,0,0,14.2857142857143,0,0,0,7.69230769230769,18.1818181818182,11.1111111111111,38.4615384615385,33.3333333333333,0,0,16.6666666666667,0,16.6666666666667,25,0,0,8.33333333333333,0,0,0,7.69230769230769,7.14285714285714,0,0,0,0,10,7.14285714285714,7.14285714285714,8.33333333333333,0,0,0,0,0,9.09090909090909,18.75,12.5,15.3846153846154,33.3333333333333,33.3333333333333,15.3846153846154,23.0769230769231,23.0769230769231,13.3333333333333,23.0769230769231,50,33.3333333333333,35.7142857142857,50,69.2307692307692,21.4285714285714,61.5384615384615,26.6666666666667,62.5,33.3333333333333,35.7142857142857,35.7142857142857,14.2857142857143,0,0,66.6666666666667,8.33333333333333,87.5,35.7142857142857,35.7142857142857,58.3333333333333,41.6666666666667,50,85.7142857142857,80,84.6153846153846,92.3076923076923
"149922",95.4545454545455,100,90.4761904761905,95.6521739130435,94.7368421052632,94.7368421052632,80,78.2608695652174,86.3636363636364,86.3636363636364,54.1666666666667,35,12.5,80,81.8181818181818,89.4736842105263,52.6315789473684,46.6666666666667,47.0588235294118,47.0588235294118,0,5.55555555555556,25,42.8571428571429,42.8571428571429,57.1428571428571,5.88235294117647,15.7894736842105,13.6363636363636,4.76190476190476,0,26.6666666666667,16.6666666666667,38.8888888888889,4.76190476190476,20,9.52380952380952,23.5294117647059,15.7894736842105,10,12.5,5,0,33.3333333333333,0,0,10,5.55555555555556,0,4.54545454545455,0,5,5.26315789473684,0,0,20,17.6470588235294,0,10.5263157894737,10,0,10.5263157894737,7.69230769230769,26.3157894736842,20,0,0,11.1111111111111,5.55555555555556,5.55555555555556,15,0,0,0,4.76190476190476,9.09090909090909,0,5.26315789473684,4.76190476190476,0,0,0,5.26315789473684,5.26315789473684,10,5.88235294117647,19.047619047619,17.6470588235294,22.2222222222222,18.1818181818182,16.6666666666667,53.8461538461538,66.6666666666667,11.7647058823529,5.26315789473684,40,52.6315789473684,47.0588235294118,43.75,38.4615384615385,27.7777777777778,18.75,20,86.3636363636364,40,100,90.4761904761905,85,84.2105263157895,9.09090909090909,50,90.4761904761905,90.9090909090909,90.9090909090909,100
"162338",77.7777777777778,75,83.3333333333333,100,50,100,50,42.8571428571429,42.8571428571429,25,22.2222222222222,0,16.6666666666667,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,16.6666666666667,0,0,0,0,0,0,20,0,0,0,0,16.6666666666667,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,25,0,0,0,0,25,0,66.6666666666667,50,50,25,0,0,0,0,0,25
"162340",100,83.3333333333333,84.2105263157895,100,88.8888888888889,85.7142857142857,71.4285714285714,72.7272727272727,78.9473684210526,77.2727272727273,59.0909090909091,57.8947368421053,66.6666666666667,52.6315789473684,15,4.54545454545455,4.54545454545455,10.5263157894737,10.5263157894737,31.5789473684211,11.1111111111111,11.1111111111111,45,42.1052631578947,42.1052631578947,45,10.5263157894737,11.1111111111111,4.76190476190476,0,5.55555555555556,4.76190476190476,0,0,0,0,5.26315789473684,14.2857142857143,5.26315789473684,0,5.26315789473684,10,0,5.88235294117647,4.76190476190476,4.76190476190476,5,0,10,5.26315789473684,13.3333333333333,10.5263157894737,12.5,7.14285714285714,0,7.14285714285714,7.14285714285714,5.88235294117647,0,0,0,0,11.7647058823529,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,0,0,11.7647058823529,5.88235294117647,0,0,0,0,0,0,0,0,0,15.3846153846154,0,0,0,5.88235294117647,15.3846153846154,0,0,17.6470588235294,0,14.2857142857143,10,13.3333333333333,6.66666666666667,6.25,0,0,87.5,56.25,33.3333333333333,26.6666666666667,0,30,46.1538461538462,60,53.3333333333333,61.5384615384615
"163312",96.969696969697,96.969696969697,81.8181818181818,93.9393939393939,100,88.4615384615385,87.8787878787879,93.9393939393939,100,84.8484848484848,51.4285714285714,41.9354838709677,11.1111111111111,75.7575757575758,51.5151515151515,46.6666666666667,17.2413793103448,40.625,34.4827586206897,42.8571428571429,17.2413793103448,26.4705882352941,33.3333333333333,6.66666666666667,3.03030303030303,3.2258064516129,3.33333333333333,15.1515151515152,28.125,32.3529411764706,10.3448275862069,8.82352941176471,3.33333333333333,0,5.88235294117647,13.7931034482759,13.5135135135135,8.33333333333333,0,0,11.1111111111111,5.55555555555556,6.25,6.25,0,5.26315789473684,5.55555555555556,6.06060606060606,0,0,11.7647058823529,2.85714285714286,3.03030303030303,3.33333333333333,16.6666666666667,6.45161290322581,13.3333333333333,5.40540540540541,2.56410256410256,2.5,5.26315789473684,3.125,2.94117647058824,7.89473684210526,12.8205128205128,0,11.4285714285714,22.8571428571429,27.027027027027,11.4285714285714,2.77777777777778,0,0,0,5.40540540540541,0,3.44827586206897,2.94117647058824,5.55555555555556,5.55555555555556,2.7027027027027,0,2.77777777777778,0,10.8108108108108,13.8888888888889,22.8571428571429,15.1515151515152,35.2941176470588,21.6216216216216,32.5,13.0434782608696,9.375,15.1515151515152,38.8888888888889,14.6341463414634,76.3157894736842,12.1212121212121,30,25,37.1428571428571,46.4285714285714,48.7179487179487,79.4871794871795,79.3103448275862,90.9090909090909,83.3333333333333,88.5714285714286,82.3529411764706,40,80,82.8571428571429,71.4285714285714,76.4705882352941,86.8421052631579
"164036",91.304347826087,100,56.5217391304348,91.6666666666667,77.2727272727273,95.8333333333333,45.4545454545455,50,50,83.3333333333333,63.6363636363636,35,9.52380952380952,54.1666666666667,13.0434782608696,12,4,28.5714285714286,19.047619047619,23.5294117647059,0,0,4.16666666666667,8.69565217391304,9.09090909090909,4.34782608695652,0,5.26315789473684,0,0,0,0,0,0,0,0,0,0,0,0,4.54545454545455,0,0,5,0,0,0,5,0,0,0,0,0,5,7.69230769230769,6.25,16.6666666666667,0,0,0,0,4.76190476190476,0,9.52380952380952,4.76190476190476,4.34782608695652,4.16666666666667,0,0,4.54545454545455,0,5.55555555555556,4.16666666666667,4.16666666666667,0,0,5.55555555555556,4.54545454545455,4.34782608695652,0,9.52380952380952,4.16666666666667,4.54545454545455,4.16666666666667,4.54545454545455,8.69565217391304,20.8333333333333,18.1818181818182,28.5714285714286,32,30.4347826086957,38.8888888888889,27.2727272727273,33.3333333333333,23.8095238095238,26.0869565217391,33.3333333333333,27.2727272727273,16.6666666666667,21.0526315789474,22.7272727272727,19.047619047619,33.3333333333333,40.9090909090909,28.5714285714286,80.9523809523809,56.5217391304348,60,65,0,17.6470588235294,42.8571428571429,45.4545454545455,40.9090909090909,63.1578947368421
